The	0.00
 cleaner	18.0574893951416
 obviously	13.950350761413574
 knew	5.0480637550354
 what	2.3652639389038086
 the	5.446691989898682
 resident	12.651946067810059
 identified	14.379118919372559
 the	7.839849948883057
 letters	11.592848777770996
 in	5.751821517944336
 the	2.4314379692077637
 hall	10.695659637451172
 in	6.993614673614502
 the	2.6252756118774414
 morning	6.921133041381836
.	12.112825393676758
<|endoftext|>	14.267610549926758
The	0.00
 victim	11.845145225524902
 clearly	13.884114265441895
 knew	4.918805122375488
 what	2.16103196144104
 the	6.3946332931518555
 murderer	8.545587539672852
 held	12.944107055664062
 the	8.836928367614746
 gun	1.1884413957595825
 in	7.762959957122803
 the	4.413883209228516
 hall	13.679935455322266
 in	7.133968830108643
 the	2.1974971294403076
 evening	10.09306812286377
.	12.716629028320312
<|endoftext|>	13.03811264038086
The	0.00
 professor	13.283145904541016
 totally	16.5474853515625
 knew	6.66673469543457
 what	1.1774662733078003
 the	5.970315456390381
 scientist	12.701613426208496
 installed	19.641225814819336
 the	9.72883129119873
 equipment	7.000514030456543
 in	4.332054138183594
 the	4.1021904945373535
 building	6.936388969421387
 during	8.28525447845459
 the	1.2102162837982178
 weekend	9.345590591430664
.	10.943742752075195
<|endoftext|>	14.422056198120117
The	0.00
 policeman	16.035429000854492
 stupidly	19.21550178527832
 knew	11.7320556640625
 what	3.518014669418335
 the	4.578521728515625
 butcher	16.061986923217773
 recognized	17.36307716369629
 the	7.974501609802246
 meat	6.472995281219482
 in	6.261903285980225
 the	2.1664445400238037
 shop	5.697566032409668
 in	7.255112648010254
 the	2.2062697410583496
 morning	4.293282508850098
.	11.074346542358398
<|endoftext|>	12.848942756652832
The	0.00
 coach	13.216989517211914
 regrettably	21.84473991394043
 knew	9.119287490844727
 what	4.287435054779053
 the	4.525165557861328
 pupil	11.778573989868164
 caught	14.779672622680664
 the	7.612543106079102
 ball	3.4286720752716064
 in	2.8590407371520996
 the	3.4030888080596924
 gym	10.607396125793457
 during	6.589331150054932
 the	2.036283254623413
 weekend	7.095584869384766
.	11.255859375
<|endoftext|>	12.813274383544922
The	0.00
 associate	17.001256942749023
 totally	19.644121170043945
 knew	8.038739204406738
 what	1.288851022720337
 the	5.95772123336792
 accountant	15.416421890258789
 unveiled	22.053361892700195
 the	7.463539123535156
 documents	10.018818855285645
 in	4.720190048217773
 the	3.280430555343628
 office	5.105100154876709
 in	5.502650737762451
 the	2.9004602432250977
 afternoon	6.300703525543213
.	10.906556129455566
<|endoftext|>	13.218366622924805
The	0.00
 author	10.091313362121582
 obviously	12.821762084960938
 knew	5.8588337898254395
 what	2.965529441833496
 the	6.334299564361572
 editor	11.805546760559082
 praised	19.657718658447266
 the	6.223039627075195
 novel	5.877432346343994
 in	7.990728378295898
 the	2.6433587074279785
 studio	15.079764366149902
