The	0.00
 cleaner	18.0574893951416
 obviously	13.950350761413574
 knew	5.0480637550354
 that	3.2662878036499023
 the	2.927645683288574
 resident	12.500054359436035
 identified	13.832551956176758
 the	4.28641414642334
 chest	14.563148498535156
 of	4.235966682434082
 documents	11.066054344177246
 in	3.9658498764038086
 the	1.4734153747558594
 hall	10.973102569580078
 in	6.0251593589782715
 the	2.7223174571990967
 morning	6.539651393890381
.	12.592442512512207
The	0.00
 victim	11.845145225524902
 clearly	13.884114265441895
 knew	4.918805122375488
 that	3.232938051223755
 the	3.037311315536499
 murderer	8.575479507446289
 noticed	15.123564720153809
 the	3.367870330810547
 pool	13.401715278625488
 of	2.071871042251587
 blood	0.12863551080226898
 in	3.06119704246521
 the	0.8860813975334167
 prison	13.125649452209473
 in	8.989290237426758
 the	1.9937554597854614
 evening	6.091911792755127
.	12.827279090881348
The	0.00
 professor	13.283145904541016
 totally	16.5474853515625
 knew	6.66673469543457
 that	4.983978748321533
 the	3.5162036418914795
 scientist	12.146632194519043
 instructed	15.974579811096191
 the	4.057319641113281
 teams	13.383544921875
 of	3.4300661087036133
 students	3.7835536003112793
 in	4.70360803604126
 the	2.0048828125
 building	8.18247127532959
 during	9.06995677947998
 the	1.083225965499878
 weekend	8.625933647155762
.	12.113569259643555
The	0.00
 policeman	16.035429000854492
 stupidly	19.21550178527832
 knew	11.7320556640625
 that	2.1803252696990967
 the	3.0042028427124023
 butcher	15.647738456726074
 recognized	15.22930908203125
 the	3.235435962677002
 tin	13.917009353637695
 of	4.812826156616211
 meat	4.0659565925598145
 in	3.817598581314087
 the	1.3052847385406494
 shop	4.824268817901611
 in	7.736461639404297
 the	2.330901861190796
 morning	4.532038688659668
.	11.722984313964844
The	0.00
 coach	13.216989517211914
 regrettably	21.84473991394043
 knew	9.119287490844727
 that	2.3238940238952637
 the	3.212360143661499
 pupil	12.289905548095703
 indicated	14.551383018493652
 the	5.634715557098389
 block	14.58105182647705
 of	3.2166695594787598
 text	7.774138927459717
 in	3.9020819664001465
 the	2.0948269367218018
 study	9.944452285766602
 during	8.821259498596191
 the	1.5815398693084717
 weekend	11.660353660583496
.	11.54955768585205
The	0.00
 associate	17.001256942749023
 obviously	18.437591552734375
 knew	4.732955455780029
 that	3.139204978942871
 the	3.2234528064727783
 accountant	14.072806358337402
 hid	14.52263069152832
 the	2.3399736881256104
 pile	14.239909172058105
 of	0.1696057766675949
 documents	5.135918617248535
 in	2.459860324859619
 the	1.7173848152160645
 office	4.342368125915527
 in	5.636806488037109
 the	3.0077009201049805
 afternoon	9.797889709472656
.	11.951542854309082
The	0.00
 author	10.091313362121582
 regrettably	19.163402557373047
 knew	9.731768608093262
 that	2.2526535987854004
 the	3.3024394512176514
 editor	10.223958015441895
 recorded	16.151966094970703
 the	2.424894094467163
